name,comment,cost,choicecategory,blurb,supplier,price,multiplier,published,sortorder
Intel Xeon L5430 @ 2.66GHz,CPU Passmark score 4099,0.0,CPUs,Intel Xeon L5430 @ 2.66GHz - CPU Passmark score 4099,,,,False,945
Intel Core i7-3555LE @ 2.50GHz,CPU Passmark score 4080,0.0,CPUs,Intel Core i7-3555LE @ 2.50GHz - CPU Passmark score 4080,,,,False,944
Intel Core2 Quad Q9550 @ 2.83GHz,CPU Passmark score 4075,268,CPUs,Intel Core2 Quad Q9550 @ 2.83GHz - CPU Passmark score 4075,,,,True,943
Intel Core i3-2125 @ 3.30GHz,CPU Passmark score 4056 - Price is last known price,149.99,CPUs,Intel Core i3-2125 @ 3.30GHz - CPU Passmark score 4056,,,,True,942
Intel Core i5-3320M @ 2.60GHz,CPU Passmark score 4053 - Price is last known price,239.99,CPUs,Intel Core i5-3320M @ 2.60GHz - CPU Passmark score 4053,,,,True,941
AMD A8-5500 APU,CPU Passmark score 4051,96.52,CPUs,AMD A8-5500 APU - CPU Passmark score 4051,,,,True,940
AMD FX-4100 Quad-Core,CPU Passmark score 4048,303.49,CPUs,AMD FX-4100 Quad-Core - CPU Passmark score 4048,,,,True,939
Intel Core i5-4310U @ 2.00GHz,CPU Passmark score 4043,0.0,CPUs,Intel Core i5-4310U @ 2.00GHz - CPU Passmark score 4043,,,,False,938
Intel Core i3-2130 @ 3.40GHz,CPU Passmark score 4026 - Price is last known price,293.59,CPUs,Intel Core i3-2130 @ 3.40GHz - CPU Passmark score 4026,,,,True,937
AMD Phenom II X4 20,CPU Passmark score 4025,0.0,CPUs,AMD Phenom II X4 20 - CPU Passmark score 4025,,,,False,936
Intel Core i7-3667U @ 2.00GHz,CPU Passmark score 4018,0.0,CPUs,Intel Core i7-3667U @ 2.00GHz - CPU Passmark score 4018,,,,False,935
Intel Xeon E5472 @ 3.00GHz,CPU Passmark score 4017 - Price is last known price,1098.95,CPUs,Intel Xeon E5472 @ 3.00GHz - CPU Passmark score 4017,,,,True,934
AMD Phenom II X4 955,CPU Passmark score 4010 - Price is last known price,215.0,CPUs,AMD Phenom II X4 955 - CPU Passmark score 4010,,,,True,933
AMD Opteron 3350 HE,CPU Passmark score 4009,0.0,CPUs,AMD Opteron 3350 HE - CPU Passmark score 4009,,,,False,932
Intel Xeon E5440 @ 2.83GHz,CPU Passmark score 4005 - Price is last known price,379.42,CPUs,Intel Xeon E5440 @ 2.83GHz - CPU Passmark score 4005,,,,True,931
Intel Core i5-3230M @ 2.60GHz,CPU Passmark score 3994,0.0,CPUs,Intel Core i5-3230M @ 2.60GHz - CPU Passmark score 3994,,,,False,930
Intel Core i7-2640M @ 2.80GHz,CPU Passmark score 3990,0.0,CPUs,Intel Core i7-2640M @ 2.80GHz - CPU Passmark score 3990,,,,False,929
AMD Athlon X4 740 Quad Core,CPU Passmark score 3973,74.99,CPUs,AMD Athlon X4 740 Quad Core - CPU Passmark score 3973,,,,True,928
Intel Core i5-2390T @ 2.70GHz,CPU Passmark score 3966,0.0,CPUs,Intel Core i5-2390T @ 2.70GHz - CPU Passmark score 3966,,,,False,927
Intel Xeon L3426 @ 1.87GHz,CPU Passmark score 3960 - Price is last known price,325.99,CPUs,Intel Xeon L3426 @ 1.87GHz - CPU Passmark score 3960,,,,True,926
Intel Core2 Quad Q9705 @ 3.16GHz,CPU Passmark score 3947,0.0,CPUs,Intel Core2 Quad Q9705 @ 3.16GHz - CPU Passmark score 3947,,,,False,925
AMD Phenom Ultra X4 24500,CPU Passmark score 3945,0.0,CPUs,AMD Phenom Ultra X4 24500 - CPU Passmark score 3945,,,,False,924
Intel Xeon E5-2407 @ 2.20GHz,CPU Passmark score 3943,289.5,CPUs,Intel Xeon E5-2407 @ 2.20GHz - CPU Passmark score 3943,,,,True,923
Intel Xeon E5430 @ 2.66GHz,CPU Passmark score 3936 - Price is last known price,215.99,CPUs,Intel Xeon E5430 @ 2.66GHz - CPU Passmark score 3936,,,,True,922
Intel Core i5 760 @ 2.80GHz,CPU Passmark score 3923,219.99,CPUs,Intel Core i5 760 @ 2.80GHz - CPU Passmark score 3923,,,,True,921
Intel Core i7-3537U @ 2.00GHz,CPU Passmark score 3911,0.0,CPUs,Intel Core i7-3537U @ 2.00GHz - CPU Passmark score 3911,,,,False,920
Intel Core i3-3210 @ 3.20GHz,CPU Passmark score 3908,113.99,CPUs,Intel Core i3-3210 @ 3.20GHz - CPU Passmark score 3908,,,,True,919
AMD Athlon II X4 553,CPU Passmark score 3906,0.0,CPUs,AMD Athlon II X4 553 - CPU Passmark score 3906,,,,False,918
AMD Phenom II X4 B97,CPU Passmark score 3884,0.0,CPUs,AMD Phenom II X4 B97 - CPU Passmark score 3884,,,,False,917
AMD Phenom II X4 973,CPU Passmark score 3884,0.0,CPUs,AMD Phenom II X4 973 - CPU Passmark score 3884,,,,False,916
Intel Core i7-2620M @ 2.70GHz,CPU Passmark score 3883,0.0,CPUs,Intel Core i7-2620M @ 2.70GHz - CPU Passmark score 3883,,,,False,915
Intel Core i7-4500U @ 1.80GHz,CPU Passmark score 3876,0.0,CPUs,Intel Core i7-4500U @ 1.80GHz - CPU Passmark score 3876,,,,False,914
AMD Phenom II X4 960T,CPU Passmark score 3875 - Price is last known price,200.0,CPUs,AMD Phenom II X4 960T - CPU Passmark score 3875,,,,True,913
Intel Core i3-2120 @ 3.30GHz,CPU Passmark score 3869,113,CPUs,Intel Core i3-2120 @ 3.30GHz - CPU Passmark score 3869,,,,True,912
Intel Xeon X3350 @ 2.66GHz,CPU Passmark score 3867 - Price is last known price,268.0,CPUs,Intel Xeon X3350 @ 2.66GHz - CPU Passmark score 3867,,,,True,911
Intel Core2 Quad Q9450 @ 2.66GHz,CPU Passmark score 3814,335.25,CPUs,Intel Core2 Quad Q9450 @ 2.66GHz - CPU Passmark score 3814,,,,True,910
Intel Core i5-3210M @ 2.50GHz,CPU Passmark score 3805,0.0,CPUs,Intel Core i5-3210M @ 2.50GHz - CPU Passmark score 3805,,,,False,909
AMD Athlon II X4 555,CPU Passmark score 3804,0.0,CPUs,AMD Athlon II X4 555 - CPU Passmark score 3804,,,,False,908
AMD Phenom II X4 B50,CPU Passmark score 3801,0.0,CPUs,AMD Phenom II X4 B50 - CPU Passmark score 3801,,,,False,907
Intel Core i3-2105 @ 3.10GHz,CPU Passmark score 3797,145.99,CPUs,Intel Core i3-2105 @ 3.10GHz - CPU Passmark score 3797,,,,True,906
Intel Atom C2750 @ 2.40GHz,CPU Passmark score 3797,0.0,CPUs,Intel Atom C2750 @ 2.40GHz - CPU Passmark score 3797,,,,False,905
Intel Core i5-4300U @ 1.90GHz,CPU Passmark score 3789,0.0,CPUs,Intel Core i5-4300U @ 1.90GHz - CPU Passmark score 3789,,,,False,904
AMD A8-5500B APU,CPU Passmark score 3785,0.0,CPUs,AMD A8-5500B APU - CPU Passmark score 3785,,,,False,903
Intel Xeon X5472 @ 3.00GHz,CPU Passmark score 3780 - Price is last known price,844.5,CPUs,Intel Xeon X5472 @ 3.00GHz - CPU Passmark score 3780,,,,True,902
AMD Phenom II X4 B95,CPU Passmark score 3770 - Price is last known price,225.0,CPUs,AMD Phenom II X4 B95 - CPU Passmark score 3770,,,,True,901
AMD Phenom II X4 977,CPU Passmark score 3750,0.0,CPUs,AMD Phenom II X4 977 - CPU Passmark score 3750,,,,False,900
AMD Phenom II X4 945,CPU Passmark score 3748 - Price is last known price,170.0,CPUs,AMD Phenom II X4 945 - CPU Passmark score 3748,,,,True,899
Intel Core i5 750 @ 2.67GHz,CPU Passmark score 3744 - Price is last known price,195.0,CPUs,Intel Core i5 750 @ 2.67GHz - CPU Passmark score 3744,,,,True,898
Intel Core i3-3220T @ 2.80GHz,CPU Passmark score 3732,118.99,CPUs,Intel Core i3-3220T @ 2.80GHz - CPU Passmark score 3732,,,,True,897
Intel Core2 Extreme Q6850 @ 3.00GHz,CPU Passmark score 3725 - Price is last known price,1495.95,CPUs,Intel Core2 Extreme Q6850 @ 3.00GHz - CPU Passmark score 3725,,,,True,896
Intel Xeon X3330 @ 2.66GHz,CPU Passmark score 3716 - Price is last known price,223.79,CPUs,Intel Xeon X3330 @ 2.66GHz - CPU Passmark score 3716,,,,True,895
Intel Xeon L5506 @ 2.13GHz,CPU Passmark score 3715,0.0,CPUs,Intel Xeon L5506 @ 2.13GHz - CPU Passmark score 3715,,,,False,894
Intel Core i7-3517U @ 1.90GHz,CPU Passmark score 3701,0.0,CPUs,Intel Core i7-3517U @ 1.90GHz - CPU Passmark score 3701,,,,False,893
Intel Xeon E3-1220L V2 @ 2.30GHz,CPU Passmark score 3701,0.0,CPUs,Intel Xeon E3-1220L V2 @ 2.30GHz - CPU Passmark score 3701,,,,False,892
AMD Phenom II X4 B35,CPU Passmark score 3689,0.0,CPUs,AMD Phenom II X4 B35 - CPU Passmark score 3689,,,,False,891
Intel Core i5-2540M @ 2.60GHz,CPU Passmark score 3688 - Price is last known price,278.99,CPUs,Intel Core i5-2540M @ 2.60GHz - CPU Passmark score 3688,,,,True,890
Intel Core i7 920XM @ 2.00GHz,CPU Passmark score 3682 - Price is last known price,1144.69,CPUs,Intel Core i7 920XM @ 2.00GHz - CPU Passmark score 3682,,,,True,889
AMD A10-5750M APU,CPU Passmark score 3679,0.0,CPUs,AMD A10-5750M APU - CPU Passmark score 3679,,,,False,888
AMD A8-3870K APU,CPU Passmark score 3673 - Price is last known price,149.99,CPUs,AMD A8-3870K APU - CPU Passmark score 3673,,,,True,887
Intel Core i3-3240T @ 2.90GHz,CPU Passmark score 3666,0.0,CPUs,Intel Core i3-3240T @ 2.90GHz - CPU Passmark score 3666,,,,False,886
AMD Phenom II X4 940,CPU Passmark score 3665 - Price is last known price,104.99,CPUs,AMD Phenom II X4 940 - CPU Passmark score 3665,,,,True,885
Intel Core2 Quad Q9500 @ 2.83GHz,CPU Passmark score 3664 - Price is last known price,183.0,CPUs,Intel Core2 Quad Q9500 @ 2.83GHz - CPU Passmark score 3664,,,,True,884
AMD Athlon II X4 650,CPU Passmark score 3658,0.0,CPUs,AMD Athlon II X4 650 - CPU Passmark score 3658,,,,False,883
AMD Athlon II X4 651 Quad-Core,CPU Passmark score 3648 - Price is last known price,99.87,CPUs,AMD Athlon II X4 651 Quad-Core - CPU Passmark score 3648,,,,True,882
Intel Xeon L5420 @ 2.50GHz,CPU Passmark score 3646 - Price is last known price,386.0,CPUs,Intel Xeon L5420 @ 2.50GHz - CPU Passmark score 3646,,,,True,881
AMD Phenom II X4 840T,CPU Passmark score 3635,0.0,CPUs,AMD Phenom II X4 840T - CPU Passmark score 3635,,,,False,880
Intel Xeon X3230 @ 2.66GHz,CPU Passmark score 3634 - Price is last known price,310.51,CPUs,Intel Xeon X3230 @ 2.66GHz - CPU Passmark score 3634,,,,True,879
Intel Core i5-2510E @ 2.50GHz,CPU Passmark score 3630,0.0,CPUs,Intel Core i5-2510E @ 2.50GHz - CPU Passmark score 3630,,,,False,878
Intel Core2 Quad Q9505 @ 2.83GHz,CPU Passmark score 3620 - Price is last known price,247.23,CPUs,Intel Core2 Quad Q9505 @ 2.83GHz - CPU Passmark score 3620,,,,True,877
AMD Phenom II X4 850,CPU Passmark score 3620 - Price is last known price,111.49,CPUs,AMD Phenom II X4 850 - CPU Passmark score 3620,,,,True,876
AMD Phenom FX-7750 Quad-Core,CPU Passmark score 3616,0.0,CPUs,AMD Phenom FX-7750 Quad-Core - CPU Passmark score 3616,,,,False,875
Intel Core i3-2100 @ 3.10GHz,CPU Passmark score 3616 - Price is last known price,1000.0,CPUs,Intel Core i3-2100 @ 3.10GHz - CPU Passmark score 3616,,,,True,874
Intel Core i3-3130M @ 2.60GHz,CPU Passmark score 3615,0.0,CPUs,Intel Core i3-3130M @ 2.60GHz - CPU Passmark score 3615,,,,False,873
Intel Core i5-3427U @ 1.80GHz,CPU Passmark score 3607,0.0,CPUs,Intel Core i5-3427U @ 1.80GHz - CPU Passmark score 3607,,,,False,872
AMD Phenom II X4 10,CPU Passmark score 3605,0.0,CPUs,AMD Phenom II X4 10 - CPU Passmark score 3605,,,,False,871
Intel Core i5-4350U @ 1.40GHz,CPU Passmark score 3604,0.0,CPUs,Intel Core i5-4350U @ 1.40GHz - CPU Passmark score 3604,,,,False,870
Intel Xeon E5607 @ 2.27GHz,CPU Passmark score 3602 - Price is last known price,282.99,CPUs,Intel Xeon E5607 @ 2.27GHz - CPU Passmark score 3602,,,,True,869
Intel Core2 Extreme Q9300 @ 2.53GHz,CPU Passmark score 3597,0.0,CPUs,Intel Core2 Extreme Q9300 @ 2.53GHz - CPU Passmark score 3597,,,,False,868
AMD Athlon X4 645,CPU Passmark score 3595,0.0,CPUs,AMD Athlon X4 645 - CPU Passmark score 3595,,,,False,867
AMD Phenom II X4 830,CPU Passmark score 3584 - Price is last known price,109.0,CPUs,AMD Phenom II X4 830 - CPU Passmark score 3584,,,,True,866
Intel Core2 Extreme Q6800 @ 2.93GHz,CPU Passmark score 3577 - Price is last known price,1125.0,CPUs,Intel Core2 Extreme Q6800 @ 2.93GHz - CPU Passmark score 3577,,,,True,865
AMD Phenom II X4 B25,CPU Passmark score 3569,0.0,CPUs,AMD Phenom II X4 B25 - CPU Passmark score 3569,,,,False,864
Intel Core i5-3437U @ 1.90GHz,CPU Passmark score 3567,0.0,CPUs,Intel Core i5-3437U @ 1.90GHz - CPU Passmark score 3567,,,,False,863
Intel Xeon E3-1220L @ 2.20GHz,CPU Passmark score 3563,0.0,CPUs,Intel Xeon E3-1220L @ 2.20GHz - CPU Passmark score 3563,,,,False,862
AMD Phenom II X4 B45,CPU Passmark score 3561,0.0,CPUs,AMD Phenom II X4 B45 - CPU Passmark score 3561,,,,False,861
Intel Core i5 680 @ 3.60GHz,CPU Passmark score 3555 - Price is last known price,326.35,CPUs,Intel Core i5 680 @ 3.60GHz - CPU Passmark score 3555,,,,True,860
AMD Opteron 2384,CPU Passmark score 3538,0.0,CPUs,AMD Opteron 2384 - CPU Passmark score 3538,,,,False,859
AMD Opteron 2386 SE,CPU Passmark score 3538,0.0,CPUs,AMD Opteron 2386 SE - CPU Passmark score 3538,,,,False,858
Intel Core i5-2520M @ 2.50GHz,CPU Passmark score 3533 - Price is last known price,249.99,CPUs,Intel Core i5-2520M @ 2.50GHz - CPU Passmark score 3533,,,,True,857
Intel Xeon X5365 @ 3.00GHz,CPU Passmark score 3532 - Price is last known price,141.68,CPUs,Intel Xeon X5365 @ 3.00GHz - CPU Passmark score 3532,,,,True,856
AMD A8-3850 APU,CPU Passmark score 3531 - Price is last known price,184.8,CPUs,AMD A8-3850 APU - CPU Passmark score 3531,,,,True,855
AMD Athlon II X4 645,CPU Passmark score 3525,149.89,CPUs,AMD Athlon II X4 645 - CPU Passmark score 3525,,,,True,854
AMD A8-6500T APU,CPU Passmark score 3517,0.0,CPUs,AMD A8-6500T APU - CPU Passmark score 3517,,,,False,853
Intel Core i7-4610Y @ 1.70GHz,CPU Passmark score 3514,0.0,CPUs,Intel Core i7-4610Y @ 1.70GHz - CPU Passmark score 3514,,,,False,852
AMD Phenom II X4 925,CPU Passmark score 3508 - Price is last known price,170.0,CPUs,AMD Phenom II X4 925 - CPU Passmark score 3508,,,,True,851
Intel Pentium G3430 @ 3.30GHz,CPU Passmark score 3502,99.99,CPUs,Intel Pentium G3430 @ 3.30GHz - CPU Passmark score 3502,,,,True,850
Intel Xeon L5410 @ 2.33GHz,CPU Passmark score 3501 - Price is last known price,379.42,CPUs,Intel Xeon L5410 @ 2.33GHz - CPU Passmark score 3501,,,,True,849
AMD Phenom II X4 B55,CPU Passmark score 3500,0.0,CPUs,AMD Phenom II X4 B55 - CPU Passmark score 3500,,,,False,848
AMD Phenom II X4 920,CPU Passmark score 3499 - Price is last known price,140.0,CPUs,AMD Phenom II X4 920 - CPU Passmark score 3499,,,,True,847
Intel Xeon E5-2603 @ 1.80GHz,CPU Passmark score 3492,214.99,CPUs,Intel Xeon E5-2603 @ 1.80GHz - CPU Passmark score 3492,,,,True,846
AMD Phenom II 42 TWKR Black Edition,CPU Passmark score 3489,0.0,CPUs,AMD Phenom II 42 TWKR Black Edition - CPU Passmark score 3489,,,,False,845
AMD Phenom II X4 820,CPU Passmark score 3489 - Price is last known price,89.99,CPUs,AMD Phenom II X4 820 - CPU Passmark score 3489,,,,True,844
AMD Athlon II X4 641 Quad-Core,CPU Passmark score 3489 - Price is last known price,66.97,CPUs,AMD Athlon II X4 641 Quad-Core - CPU Passmark score 3489,,,,True,843
Intel Xeon E5-2403 @ 1.80GHz,CPU Passmark score 3489 - Price is last known price,195.99,CPUs,Intel Xeon E5-2403 @ 1.80GHz - CPU Passmark score 3489,,,,True,842
Intel Core i7-3689Y @ 1.50GHz,CPU Passmark score 3479,0.0,CPUs,Intel Core i7-3689Y @ 1.50GHz - CPU Passmark score 3479,,,,False,841
Intel Core i5-4250U @ 1.30GHz,CPU Passmark score 3479,364.99,CPUs,Intel Core i5-4250U @ 1.30GHz - CPU Passmark score 3479,,,,True,840
AMD Phenom II X4 B40,CPU Passmark score 3473,0.0,CPUs,AMD Phenom II X4 B40 - CPU Passmark score 3473,,,,False,839
AMD Phenom II X4 B93,CPU Passmark score 3470,0.0,CPUs,AMD Phenom II X4 B93 - CPU Passmark score 3470,,,,False,838
AMD Athlon X4 640,CPU Passmark score 3461,0.0,CPUs,AMD Athlon X4 640 - CPU Passmark score 3461,,,,False,837
Intel Core i7-3517UE @ 1.70GHz,CPU Passmark score 3449,0.0,CPUs,Intel Core i7-3517UE @ 1.70GHz - CPU Passmark score 3449,,,,False,836
AMD A10-4657M APU,CPU Passmark score 3449,0.0,CPUs,AMD A10-4657M APU - CPU Passmark score 3449,,,,False,835
Intel Pentium G3420 @ 3.20GHz,CPU Passmark score 3447,68.83,CPUs,Intel Pentium G3420 @ 3.20GHz - CPU Passmark score 3447,,,,True,834
Intel Core i7 Q 840 @ 1.87GHz,CPU Passmark score 3446,0.0,CPUs,Intel Core i7 Q 840 @ 1.87GHz - CPU Passmark score 3446,,,,False,833
Intel Core i5-2450M @ 2.50GHz,CPU Passmark score 3443,0.0,CPUs,Intel Core i5-2450M @ 2.50GHz - CPU Passmark score 3443,,,,False,832
Intel Core i3-4000M @ 2.40GHz,CPU Passmark score 3432,0.0,CPUs,Intel Core i3-4000M @ 2.40GHz - CPU Passmark score 3432,,,,False,831
Intel Xeon E5420 @ 2.50GHz,CPU Passmark score 3420 - Price is last known price,443.05,CPUs,Intel Xeon E5420 @ 2.50GHz - CPU Passmark score 3420,,,,True,830
Intel 000 @ 1.73GHz,CPU Passmark score 3419,0.0,CPUs,Intel 000 @ 1.73GHz - CPU Passmark score 3419,,,,False,829
Intel Core2 Quad Q9400 @ 2.66GHz,CPU Passmark score 3417 - Price is last known price,174.99,CPUs,Intel Core2 Quad Q9400 @ 2.66GHz - CPU Passmark score 3417,,,,True,828
Intel Xeon X3320 @ 2.50GHz,CPU Passmark score 3414 - Price is last known price,229.95,CPUs,Intel Xeon X3320 @ 2.50GHz - CPU Passmark score 3414,,,,True,827
AMD Phenom II X4 910e,CPU Passmark score 3356 - Price is last known price,156.99,CPUs,AMD Phenom II X4 910e - CPU Passmark score 3356,,,,True,826
Intel Xeon E5606 @ 2.13GHz,CPU Passmark score 3353 - Price is last known price,502.59,CPUs,Intel Xeon E5606 @ 2.13GHz - CPU Passmark score 3353,,,,True,825
Intel Core2 Quad Q6700 @ 2.66GHz,CPU Passmark score 3352,230,CPUs,Intel Core2 Quad Q6700 @ 2.66GHz - CPU Passmark score 3352,,,,True,824
AMD Athlon II X4 640,CPU Passmark score 3351,249.95,CPUs,AMD Athlon II X4 640 - CPU Passmark score 3351,,,,True,823
